Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,function_mattr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,bigram_lemma_ttr,trigram_lemma_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_2_all_sent,adjacent_overlap_2_all_sent_div_seg,adjacent_overlap_binary_2_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_2_cw_sent,adjacent_overlap_2_cw_sent_div_seg,adjacent_overlap_binary_2_cw_sent,adjacent_overlap_fw_sent,adjacent_overlap_fw_sent_div_seg,adjacent_overlap_binary_fw_sent,adjacent_overlap_2_fw_sent,adjacent_overlap_2_fw_sent_div_seg,adjacent_overlap_binary_2_fw_sent,adjacent_overlap_noun_sent,adjacent_overlap_noun_sent_div_seg,adjacent_overlap_binary_noun_sent,adjacent_overlap_2_noun_sent,adjacent_overlap_2_noun_sent_div_seg,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_2_verb_sent,adjacent_overlap_2_verb_sent_div_seg,adjacent_overlap_binary_2_verb_sent,adjacent_overlap_adj_sent,adjacent_overlap_adj_sent_div_seg,adjacent_overlap_binary_adj_sent,adjacent_overlap_2_adj_sent,adjacent_overlap_2_adj_sent_div_seg,adjacent_overlap_binary_2_adj_sent,adjacent_overlap_adv_sent,adjacent_overlap_adv_sent_div_seg,adjacent_overlap_binary_adv_sent,adjacent_overlap_2_adv_sent,adjacent_overlap_2_adv_sent_div_seg,adjacent_overlap_binary_2_adv_sent,adjacent_overlap_pronoun_sent,adjacent_overlap_pronoun_sent_div_seg,adjacent_overlap_binary_pronoun_sent,adjacent_overlap_2_pronoun_sent,adjacent_overlap_2_pronoun_sent_div_seg,adjacent_overlap_binary_2_pronoun_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,adjacent_overlap_2_argument_sent,adjacent_overlap_2_argument_sent_div_seg,adjacent_overlap_binary_2_argument_sent,adjacent_overlap_all_para,adjacent_overlap_all_para_div_seg,adjacent_overlap_binary_all_para,adjacent_overlap_2_all_para,adjacent_overlap_2_all_para_div_seg,adjacent_overlap_binary_2_all_para,adjacent_overlap_cw_para,adjacent_overlap_cw_para_div_seg,adjacent_overlap_binary_cw_para,adjacent_overlap_2_cw_para,adjacent_overlap_2_cw_para_div_seg,adjacent_overlap_binary_2_cw_para,adjacent_overlap_fw_para,adjacent_overlap_fw_para_div_seg,adjacent_overlap_binary_fw_para,adjacent_overlap_2_fw_para,adjacent_overlap_2_fw_para_div_seg,adjacent_overlap_binary_2_fw_para,adjacent_overlap_noun_para,adjacent_overlap_noun_para_div_seg,adjacent_overlap_binary_noun_para,adjacent_overlap_2_noun_para,adjacent_overlap_2_noun_para_div_seg,adjacent_overlap_binary_2_noun_para,adjacent_overlap_verb_para,adjacent_overlap_verb_para_div_seg,adjacent_overlap_binary_verb_para,adjacent_overlap_2_verb_para,adjacent_overlap_2_verb_para_div_seg,adjacent_overlap_binary_2_verb_para,adjacent_overlap_adj_para,adjacent_overlap_adj_para_div_seg,adjacent_overlap_binary_adj_para,adjacent_overlap_2_adj_para,adjacent_overlap_2_adj_para_div_seg,adjacent_overlap_binary_2_adj_para,adjacent_overlap_adv_para,adjacent_overlap_adv_para_div_seg,adjacent_overlap_binary_adv_para,adjacent_overlap_2_adv_para,adjacent_overlap_2_adv_para_div_seg,adjacent_overlap_binary_2_adv_para,adjacent_overlap_pronoun_para,adjacent_overlap_pronoun_para_div_seg,adjacent_overlap_binary_pronoun_para,adjacent_overlap_2_pronoun_para,adjacent_overlap_2_pronoun_para_div_seg,adjacent_overlap_binary_2_pronoun_para,adjacent_overlap_argument_para,adjacent_overlap_argument_para_div_seg,adjacent_overlap_binary_argument_para,adjacent_overlap_2_argument_para,adjacent_overlap_2_argument_para_div_seg,adjacent_overlap_binary_2_argument_para,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,lsa_1_all_sent,lsa_2_all_sent,lsa_1_all_para,lsa_2_all_para,lda_1_all_sent,lda_2_all_sent,lda_1_all_para,lda_2_all_para,word2vec_1_all_sent,word2vec_2_all_sent,word2vec_1_all_para,word2vec_2_all_para,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
01794F5F1423.txt,0.39100346,0.717916667,0.519031142,0.628318584,0.473333333,0.302158273,0.506,0.387096774,0.658536585,0.46875,0.5,0.411764706,0.386666667,0.805555556,0.944250871,0.208163265,2.684210526,0.789473684,0.327510917,4.166666667,0.888888889,0.175182482,1.263157895,0.526315789,0.291338583,2.055555556,0.666666667,0.25,1.421052632,0.736842105,0.37254902,2.111111111,0.888888889,0.203703704,0.578947368,0.473684211,0.32,0.888888889,0.5,0.125,0.263157895,0.210526316,0.162162162,0.333333333,0.277777778,0.172413793,0.263157895,0.263157895,0.37037037,0.555555556,0.444444444,0.166666667,0.157894737,0.157894737,0.294117647,0.277777778,0.277777778,0.076923077,0.052631579,0.052631579,0.076923077,0.055555556,0.055555556,0.19047619,0.631578947,0.473684211,0.288135593,0.944444444,0.5,0.395604396,14.4,1,0.48630137,17.75,1,0.388349515,8,1,0.417721519,8.25,1,0.405063291,6.4,1,0.567164179,9.5,1,0.473684211,3.6,1,0.5,3.25,1,0.21875,1.4,1,0.2,1.25,1,0.434782609,2,1,0.526315789,2.5,1,0.357142857,1,0.8,0.307692308,1,0.75,0.25,0.6,0.4,0.4,1,0.75,0.456521739,4.2,1,0.484848485,4,1,0.789473684,0.526315789,6.2,3.8,0.421734397,0.77941449,0.726210497,0.861177485,0.958453371,0.98554477,0.998101257,0.998809184,0.897604194,0.928135665,0.935488633,0.939187913,0.034602076,0.020761246,0.010380623,0.031141869,0.006920415,0.01384083,0.038062284,0.003460208,0.006920415,0.010380623,0.027681661,0.020761246,0.131487889,0.01384083,0,0.01384083,0.044982699,0.069204152,0.034602076,0.017301038,0.003460208,0.003460208,0.055363322,0.027681661,0.076124567,0.055363322,0.258064516,0.366782007,0.415224913
1CB9668F242D.txt,0.350835322,0.716108108,0.548926014,0.74829932,0.47826087,0.238095238,0.459142857,0.452173913,0.527027027,0.52,0.517241379,0.206896552,0.401408451,0.772727273,0.901678657,0.253687316,3.909090909,0.954545455,0.400621118,6.142857143,1,0.185929648,1.681818182,0.636363636,0.289473684,2.619047619,0.857142857,0.302816901,1.954545455,0.863636364,0.52238806,3.333333333,0.952380952,0.212765957,0.909090909,0.545454545,0.325842697,1.380952381,0.761904762,0.15942029,0.5,0.363636364,0.227272727,0.714285714,0.571428571,0.086956522,0.090909091,0.090909091,0.227272727,0.238095238,0.19047619,0.16,0.181818182,0.181818182,0.24,0.285714286,0.285714286,0.333333333,0.318181818,0.272727273,0.578947368,0.523809524,0.428571429,0.238938053,1.227272727,0.636363636,0.377358491,1.904761905,0.80952381,0.309734513,14,1,0.497076023,21.25,1,0.226666667,6.8,1,0.371681416,10.5,1,0.426829268,7,1,0.625,10,1,0.25,3.4,1,0.381818182,5.25,1,0.188679245,2,0.8,0.378378378,3.5,1,0.3,1.2,0.8,0.375,1.5,0.75,0.15,0.6,0.6,0.333333333,1.25,1,0.272727273,0.6,0.6,0.5,1,0.75,0.25974026,4,1,0.393442623,6,1,1,0.636363636,6.6,5.4,0.371105313,0.729101444,0.629631549,0.881657105,0.971706008,0.963433139,0.983662135,0.998725837,0.873864377,0.906030148,0.905759939,0.923774268,0.059665871,0.038186158,0.007159905,0.028639618,0.019093079,0.040572792,0.028639618,0.002386635,0.016706444,0.028639618,0.021479714,0.00477327,0.052505967,0.00477327,0,0.00477327,0.057279236,0.054892601,0.031026253,0.00477327,0,0.007159905,0.07875895,0.011933174,0.076372315,0.066825776,0.243478261,0.391408115,0.455847255
197F95A99618.txt,0.462686567,0.769680365,0.541044776,0.725806452,0.620689655,0.284552846,0.445135135,0.627118644,0.622222222,0.64516129,0.7,0.269230769,0.53164557,0.853932584,0.943609023,0.204255319,3.428571429,0.928571429,0.322580645,5.384615385,0.923076923,0.111111111,1.071428571,0.571428571,0.184,1.769230769,0.846153846,0.33,2.357142857,0.928571429,0.5,3.538461538,0.923076923,0.086206897,0.357142857,0.357142857,0.166666667,0.692307692,0.538461538,0.097560976,0.285714286,0.214285714,0.162162162,0.461538462,0.384615385,0.178571429,0.357142857,0.357142857,0.222222222,0.461538462,0.461538462,0,0,0,0,0,0,0.25,0.428571429,0.357142857,0.523809524,0.846153846,0.615384615,0.142857143,0.785714286,0.571428571,0.267605634,1.461538462,0.923076923,0.309210526,15.66666667,1,0.452830189,24,1,0.204081633,6.666666667,1,0.347826087,12,1,0.490909091,9,1,0.631578947,12,1,0.238095238,3.333333333,1,0.4,6,1,0.133333333,1.333333333,1,0.285714286,3,1,0.25,1.666666667,1,0.266666667,2,1,0.142857143,0.333333333,0.333333333,0.5,1,1,0.571428571,2.666666667,1,0.777777778,3.5,1,0.288461538,5,1,0.472222222,8.5,1,0.357142857,0.714285714,4.333333333,8.666666667,0.422311037,0.748424041,0.564671324,0.715857399,0.98202229,0.992923905,0.996738925,0.998892704,0.862802124,0.904236331,0.907683972,0.905909058,0.044776119,0.041044776,0.003731343,0.037313433,0,0.044776119,0.02238806,0,0.003731343,0.026119403,0.037313433,0,0.070895522,0.02238806,0,0.02238806,0.052238806,0.052238806,0.026119403,0.003731343,0.01119403,0.018656716,0.097014925,0.007462687,0.089552239,0.085820896,0.389830508,0.313432836,0.391791045
C270D47D709B.txt,0.3,0.710741688,0.481818182,0.71969697,0.448113208,0.171052632,0.432402235,0.455696203,0.516129032,0.375,0.541666667,0.160714286,0.377192982,0.756264237,0.904109589,0.336419753,7.785714286,1,0.473867596,10.46153846,1,0.252747253,3.285714286,1,0.348101266,4.230769231,1,0.440559441,4.5,1,0.612403101,6.076923077,1,0.289855072,1.428571429,0.714285714,0.389830508,1.769230769,0.846153846,0.210526316,0.857142857,0.642857143,0.294117647,1.153846154,0.769230769,0.289473684,0.785714286,0.5,0.4375,1.076923077,0.692307692,0.1,0.142857143,0.142857143,0.166666667,0.230769231,0.230769231,0.382352941,0.928571429,0.714285714,0.580645161,1.384615385,0.846153846,0.3,1.928571429,0.857142857,0.405063291,2.461538462,0.923076923,0.413978495,19.25,1,0.523809524,29.33333333,1,0.289473684,8.25,1,0.386792453,13.66666667,1,0.602739726,11,1,0.746031746,15.66666667,1,0.341463415,3.5,1,0.368421053,4.666666667,1,0.275,2.75,1,0.333333333,4,1,0.35,1.75,0.5,0.526315789,3.333333333,1,0.066666667,0.25,0.25,0.285714286,1.333333333,1,0.647058824,2.75,1,0.733333333,3.666666667,1,0.384615385,5,1,0.416666667,6.666666667,1,1.5,1.857142857,6,10,0.61384099,0.860223307,0.688987059,0.893165662,0.993401665,0.998434072,0.99878389,0.998484338,0.928384451,0.946879298,0.955232535,0.956673088,0.043181818,0.036363636,0.006818182,0.029545455,0,0.034090909,0.025,0.027272727,0.011363636,0.020454545,0.027272727,0.004545455,0.136363636,0.047727273,0,0.047727273,0.072727273,0.056818182,0.025,0.004545455,0.027272727,0.018181818,0.095454545,0.011363636,0.109090909,0.065909091,0.367088608,0.365909091,0.427272727
22CDB1CA3D44.txt,0.241877256,0.702851485,0.47833935,0.686567164,0.347169811,0.155709343,0.468333333,0.373626374,0.441558442,0.288135593,0.307692308,0.101851852,0.230366492,0.640144665,0.793478261,0.297356828,5.4,1,0.439635535,8.041666667,1,0.257261411,2.48,0.92,0.361702128,3.541666667,0.958333333,0.342723005,2.92,0.92,0.524509804,4.458333333,0.958333333,0.35,1.12,0.8,0.423076923,1.375,0.833333333,0.109589041,0.32,0.28,0.208333333,0.625,0.5,0.301886792,0.64,0.56,0.42,0.875,0.75,0.194444444,0.28,0.24,0.361111111,0.541666667,0.458333333,0.417910448,1.12,0.6,0.630769231,1.708333333,0.833333333,0.397163121,2.24,0.88,0.525547445,3,0.916666667,0.537815126,32,1,0.641618497,37,1,0.420289855,14.5,1,0.525773196,17,1,0.683168317,17.25,1,0.753246753,19.33333333,1,0.325581395,3.5,1,0.3,3,1,0.42,5.25,1,0.542857143,6.333333333,1,0.481481481,3.25,1,0.55,3.666666667,1,0.45,2.25,1,0.642857143,3,1,0.75,5.25,1,0.85,5.666666667,1,0.485294118,8.25,1,0.5,8,1,1.2,0.44,10.75,9.25,0.528334576,0.818517012,0.822251998,0.925195736,0.987913,0.993270755,0.997161917,0.996507731,0.921228379,0.946643555,0.96725907,0.967390092,0.045126354,0.032490975,0.007220217,0.037906137,0.005415162,0.027075812,0.045126354,0.046931408,0.014440433,0.025270758,0.045126354,0.005415162,0.05234657,0.014440433,0,0.014440433,0.086642599,0.072202166,0.034296029,0.005415162,0.050541516,0.005415162,0.129963899,0.014440433,0.124548736,0.055956679,0.340659341,0.384476534,0.436823105
7231635A63C8.txt,0.375816993,0.709649805,0.513071895,0.686956522,0.503184713,0.261744966,0.4518,0.553571429,0.446428571,0.722222222,0.551724138,0.22,0.449438202,0.809836066,0.930921053,0.390862944,9.625,1,0.444444444,9.714285714,1,0.316666667,4.75,0.875,0.378947368,5.142857143,1,0.4875,4.875,0.875,0.542372881,4.571428571,1,0.295454545,1.625,0.875,0.363636364,1.714285714,1,0.414634146,2.125,0.75,0.46875,2.142857143,0.857142857,0.066666667,0.125,0.125,0.272727273,0.428571429,0.428571429,0.173913043,0.5,0.375,0.238095238,0.714285714,0.571428571,0.4,1,0.625,0.4375,1,0.857142857,0.285714286,2,0.875,0.333333333,2,1,0.37593985,25,1,0.376623377,29,1,0.279069767,12,1,0.25,13,1,0.529411765,13.5,1,0.62962963,17,1,0.1875,3,1,0.222222222,4,1,0.379310345,5.5,1,0.315789474,6,1,0.153846154,1,1,0.2,1,1,0.1875,1.5,1,0.153846154,2,1,0.461538462,3,1,0.571428571,4,1,0.219512195,4.5,1,0.260869565,6,1,2.5,5,7.5,17.5,0.58122035,0.806506982,0.796160968,0.866433979,0.99767714,0.997242911,0.998859868,0.997681612,0.910703631,0.925894621,0.896086482,0.851619235,0.055555556,0.049019608,0.003267974,0.049019608,0.003267974,0.035947712,0.045751634,0,0.013071895,0.039215686,0.062091503,0.016339869,0.08496732,0.055555556,0,0.055555556,0.058823529,0.078431373,0.035947712,0.016339869,0,0.022875817,0.094771242,0.019607843,0.107843137,0.094771242,0.517857143,0.343137255,0.431372549
24050FFA49AE.txt,0.314285714,0.719083558,0.516666667,0.666666667,0.405529954,0.231527094,0.507012987,0.410526316,0.395061728,0.48,0.647058824,0.175438596,0.32,0.739856802,0.870813397,0.277620397,4.666666667,1,0.407738095,6.85,1,0.239583333,2.19047619,0.904761905,0.340540541,3.15,0.95,0.300613497,2.333333333,0.857142857,0.450980392,3.45,0.9,0.235294118,0.952380952,0.666666667,0.353658537,1.45,0.8,0.256756757,0.904761905,0.571428571,0.342857143,1.2,0.65,0.238095238,0.238095238,0.238095238,0.333333333,0.35,0.35,0,0,0,0.125,0.1,0.1,0.35,0.666666667,0.476190476,0.486486486,0.9,0.65,0.276422764,1.619047619,0.714285714,0.401709402,2.35,0.9,0.477941176,32.5,1,0.543859649,31,1,0.364705882,15.5,1,0.435897436,17,1,0.648148148,17.5,1,0.75,15,1,0.342857143,6,1,0.333333333,6,1,0.40625,6.5,1,0.5,7,1,0.272727273,1.5,1,0.2,1,1,0.272727273,1.5,1,0.5,2,1,0.818181818,4.5,1,1,3,1,0.466666667,10.5,1,0.428571429,9,1,1.333333333,1.476190476,18.5,34.5,0.487105706,0.783962314,0.807854843,0.805768687,0.996570902,0.998602494,0.999775687,0.999551024,0.915405325,0.937157064,0.899107084,0.805754633,0.054761905,0.026190476,0.023809524,0.030952381,0.004761905,0.026190476,0.04047619,0,0.016666667,0.019047619,0.026190476,0.002380952,0.035714286,0.004761905,0,0.004761905,0.057142857,0.066666667,0.035714286,0.002380952,0.011904762,0.007142857,0.073809524,0.026190476,0.085714286,0.038095238,0.168421053,0.402380952,0.44047619
E19E1BEB08EA.txt,0.1882662,0.718261665,0.493870403,0.693023256,0.264184397,0.129757785,0.519432892,0.247011952,0.248554913,0.324324324,0.422535211,0.112781955,0.210084034,0.624890447,0.805263158,0.244834711,4.157894737,0.964912281,0.390889831,6.589285714,1,0.202357564,1.807017544,0.912280702,0.325955734,2.892857143,0.964285714,0.283870968,2.315789474,0.894736842,0.443708609,3.589285714,0.982142857,0.212389381,0.842105263,0.596491228,0.359090909,1.410714286,0.785714286,0.229299363,0.631578947,0.578947368,0.361290323,1,0.732142857,0.101449275,0.122807018,0.122807018,0.151515152,0.178571429,0.178571429,0.119402985,0.140350877,0.122807018,0.181818182,0.214285714,0.178571429,0.297029703,0.526315789,0.456140351,0.42,0.75,0.589285714,0.237012987,1.280701754,0.736842105,0.372093023,2,0.892857143,0.446017699,28,1,0.581780538,35.125,1,0.335384615,12.11111111,1,0.455197133,15.875,1,0.556,15.44444444,1,0.705607477,18.875,1,0.390070922,6.111111111,1,0.471544715,7.25,1,0.360824742,3.888888889,1,0.506024096,5.25,1,0.215686275,1.222222222,0.444444444,0.30952381,1.625,0.625,0.204081633,1.111111111,0.666666667,0.317073171,1.625,0.875,0.642857143,4,1,0.8,4.5,1,0.446808511,9.333333333,1,0.540372671,10.875,1,0.894736842,1.666666667,12.22222222,28.11111111,0.3978867,0.780269165,0.71528312,0.893933178,0.979570397,0.991833275,0.995902542,0.99711945,0.893583807,0.924555939,0.958395352,0.966142639,0.047285464,0.035901926,0.006129597,0.032399299,0.006129597,0.045534151,0.041155867,0.001751313,0.013134851,0.028896673,0.033274956,0.006129597,0.103327496,0.023642732,0,0.023642732,0.064798599,0.062171629,0.03765324,0.003502627,0.019264448,0.019264448,0.107705779,0.010507881,0.093695271,0.056917688,0.258964143,0.436077058,0.489492119
4D24CE1CD162.txt,0.321637427,0.686894198,0.514619883,0.672727273,0.420454545,0.222891566,0.415042735,0.376470588,0.488888889,0.424242424,0.714285714,0.268292683,0.362068966,0.724340176,0.888235294,0.363636364,8.5,1,0.48255814,11.85714286,1,0.280373832,3.75,1,0.350515464,4.857142857,1,0.475,4.75,1,0.653333333,7,1,0.283018868,1.875,0.875,0.367346939,2.571428571,1,0.153846154,0.5,0.375,0.28,1,0.428571429,0.428571429,1.125,1,0.421052632,1.142857143,1,0.1,0.125,0.125,0,0,0,0.368421053,0.875,0.625,0.578947368,1.571428571,0.857142857,0.28358209,2.375,0.875,0.380952381,3.428571429,1,0.433962264,17.25,1,0.610169492,24,1,0.315789474,7.5,1,0.550724638,12.66666667,1,0.609375,9.75,1,0.693877551,11.33333333,1,0.354166667,4.25,1,0.6,7,1,0.217391304,1.25,1,0.5,3.333333333,1,0.294117647,1.25,1,0.363636364,1.333333333,1,0.1,0.25,0.25,0.5,0.666666667,0.333333333,0.5,2,1,0.666666667,2.666666667,1,0.35,5.25,1,0.590909091,8.666666667,1,3.25,2.375,8.25,5.5,0.62388277,0.822181633,0.797673881,0.93875645,0.988793529,0.988085851,0.999447198,0.999340454,0.919377969,0.931002084,0.971040467,0.97639536,0.043859649,0.026315789,0.01754386,0.023391813,0,0.023391813,0.029239766,0,0.00877193,0.023391813,0.035087719,0.011695906,0.114035088,0.029239766,0,0.029239766,0.049707602,0.040935673,0.011695906,0.00877193,0.005847953,0.040935673,0.090643275,0.026315789,0.105263158,0.055555556,0.223529412,0.377192982,0.429824561
50664D0C220C.txt,0.286532951,0.6768,0.495702006,0.74,0.427745665,0.176136364,0.412598425,0.5,0.432835821,0.555555556,0.296296296,0.122807018,0.342857143,0.712643678,0.867435159,0.31835206,6.071428571,1,0.475206612,8.846153846,1,0.25,2.642857143,0.928571429,0.389312977,3.923076923,1,0.388429752,3.357142857,1,0.580357143,5,1,0.264150943,1,0.5,0.29787234,1.076923077,0.615384615,0.2,0.785714286,0.642857143,0.36,1.384615385,0.923076923,0.1875,0.214285714,0.214285714,0.363636364,0.307692308,0.230769231,0.32,0.571428571,0.5,0.541666667,1,0.769230769,0.451612903,1,0.785714286,0.586206897,1.307692308,0.923076923,0.333333333,1.785714286,0.928571429,0.397058824,2.076923077,0.923076923,0.442105263,16.8,1,0.526315789,20,1,0.349056604,7.4,1,0.341176471,7.25,1,0.564705882,9.6,1,0.76119403,12.75,1,0.205128205,1.6,0.8,0.2,1.5,1,0.341463415,2.8,1,0.323529412,2.75,1,0.3,0.6,0.4,0.125,0.25,0.25,0.578947368,2.2,1,0.625,2.5,1,0.5,2,1,0.6875,2.75,1,0.283018868,3,1,0.333333333,3.5,1,1.142857143,1.071428571,2.6,5,0.508231866,0.823314041,0.697316406,0.834757722,0.995612909,0.998283091,0.997265727,0.99932248,0.915748539,0.933348571,0.929003667,0.934758941,0.037249284,0.031518625,0.005730659,0.037249284,0,0.05730659,0.045845272,0.00286533,0.025787966,0.022922636,0.022922636,0.005730659,0.094555874,0.040114613,0,0.040114613,0.068767908,0.054441261,0.042979943,0.005730659,0.014326648,0.037249284,0.137535817,0.011461318,0.097421203,0.074498567,0.419354839,0.392550143,0.467048711
A9679CC0C18F.txt,0.287974684,0.732590051,0.424050633,0.681318681,0.462686567,0.17032967,0.514984127,0.407079646,0.487804878,0.633333333,0.52173913,0.1625,0.341614907,0.765451664,0.925396825,0.301518438,6.95,1,0.407407407,9.263157895,1,0.172727273,1.9,0.85,0.237864078,2.578947368,0.947368421,0.41322314,5,0.9,0.555066079,6.631578947,1,0.22826087,1.05,0.65,0.279069767,1.263157895,0.736842105,0.169230769,0.55,0.5,0.254237288,0.789473684,0.684210526,0.076923077,0.1,0.1,0.12,0.157894737,0.157894737,0.075,0.15,0.15,0.128205128,0.263157895,0.263157895,0.411764706,1.05,0.75,0.541666667,1.368421053,0.842105263,0.278688525,1.7,0.8,0.315789474,1.894736842,0.894736842,0.397058824,22.5,1,0.569343066,31.2,1,0.278074866,8.666666667,1,0.445945946,13.2,1,0.519230769,13.5,1,0.6875,17.6,1,0.32,4,1,0.5,6,1,0.267857143,2.5,1,0.43902439,3.6,1,0.208333333,0.833333333,0.666666667,0.315789474,1.2,0.8,0.142857143,0.833333333,0.5,0.333333333,2,0.8,0.516129032,2.666666667,1,0.64,3.2,1,0.35106383,5.5,1,0.493333333,7.4,1,1.15,1.25,6.5,6,0.528581241,0.79987266,0.763944019,0.855486123,0.982002803,0.979824246,0.981812084,0.978113904,0.916260453,0.932039512,0.923033016,0.919437549,0.056962025,0.045886076,0.007911392,0.022151899,0.004746835,0.041139241,0.050632911,0.004746835,0.022151899,0.022151899,0.036392405,0.007911392,0.102848101,0.050632911,0,0.050632911,0.060126582,0.055379747,0.03164557,0.006329114,0.025316456,0.006329114,0.106012658,0.014240506,0.090189873,0.102848101,0.575221239,0.313291139,0.414556962
412CC8B23027.txt,0.358490566,0.644907975,0.45754717,0.539473684,0.422680412,0.304347826,0.484545455,0.4,0.451612903,0.727272727,0.5,0.225,0.337349398,0.777251185,0.895238095,0.299319728,4,1,0.428571429,5.4,1,0.23943662,1.545454545,0.818181818,0.35483871,2.2,0.9,0.355263158,2.454545455,1,0.5,3.2,1,0.285714286,0.909090909,0.818181818,0.35483871,1.1,0.9,0.2,0.454545455,0.454545455,0.363636364,0.8,0.6,0,0,0,0,0,0,0,0,0,0.666666667,0.2,0.2,0.48,1.090909091,0.909090909,0.571428571,1.2,0.9,0.296296296,1.454545455,0.909090909,0.382978723,1.8,1,0.330275229,6,1,0.438356164,6.4,1,0.259259259,2.333333333,0.833333333,0.358974359,2.8,0.8,0.4,3.666666667,1,0.529411765,3.6,1,0.259259259,1.166666667,0.833333333,0.35,1.4,0.8,0.263157895,0.833333333,0.666666667,0.416666667,1,0.8,0,0,0,0,0,0,0.666666667,0.333333333,0.333333333,1,0.2,0.2,0.555555556,1.666666667,1,0.6,1.2,1,0.333333333,2.333333333,1,0.392857143,2.2,1,1.363636364,1.090909091,2.333333333,2.333333333,0.487116033,0.742453384,0.464491902,0.590897662,0.985061214,0.985144249,0.974735714,0.980553755,0.866638147,0.884076017,0.820288227,0.821044195,0.061320755,0.061320755,0,0.033018868,0.004716981,0.056603774,0.037735849,0,0.004716981,0.014150943,0.023584906,0.009433962,0.089622642,0.033018868,0,0.033018868,0.066037736,0.047169811,0.023584906,0.009433962,0.004716981,0.014150943,0.089622642,0.009433962,0.094339623,0.080188679,0.34,0.363207547,0.438679245
408A7D3D2EEC.txt,0.284931507,0.716772152,0.534246575,0.663461538,0.353846154,0.205882353,0.468264463,0.38961039,0.310810811,0.363636364,0.666666667,0.173913043,0.318584071,0.659340659,0.801652893,0.2875,4.380952381,1,0.406557377,6.2,1,0.227272727,1.904761905,0.761904762,0.345238095,2.9,0.9,0.361111111,2.476190476,0.904761905,0.481751825,3.3,0.9,0.217391304,0.714285714,0.476190476,0.328358209,1.1,0.6,0.268656716,0.857142857,0.619047619,0.359375,1.15,0.65,0.133333333,0.19047619,0.142857143,0.259259259,0.35,0.3,0,0,0,0.083333333,0.05,0.05,0.473684211,0.857142857,0.666666667,0.567567568,1.05,0.75,0.306122449,1.428571429,0.857142857,0.4,1.9,0.85,0.464864865,21.5,1,0.607142857,28.33333333,1,0.385321101,10.5,1,0.50617284,13.66666667,1,0.578947368,11,1,0.745762712,14.66666667,1,0.363636364,4,1,0.375,4,1,0.43902439,4.5,1,0.655172414,6.333333333,1,0.45,2.25,1,0.5625,3,1,0,0,0,0.375,1,1,0.684210526,3.25,1,0.857142857,4,1,0.448275862,6.5,1,0.5,7,1,1.047619048,1.428571429,8.75,14,0.547997734,0.81475658,0.764693718,0.888844983,0.990577796,0.995122004,0.995209663,0.998968571,0.91817291,0.942874597,0.952220058,0.956587285,0.04109589,0.035616438,0.002739726,0.024657534,0.002739726,0.035616438,0.049315068,0.005479452,0.019178082,0.04109589,0.054794521,0.010958904,0.076712329,0.02739726,0,0.02739726,0.049315068,0.073972603,0.035616438,0.010958904,0.010958904,0.021917808,0.095890411,0.01369863,0.098630137,0.093150685,0.441558442,0.435616438,0.523287671
